NO_MIGRATIONS_FOUND1_TOOLTIP;Province belongs to: ¡±Y$COUNTRY$¡±!;La Province appartient a?: ¡±Y$COUNTRY$¡±!;Provinz gehort zu: ¡±Y$COUNTRY$¡±!;;;;;;;;;;;x
NO_MIGRATIONS_FOUND2_TOOLTIP;No migration between countries has been noticed.;Aucune migration relevee entre pays;Es konnte keine Abwanderung zwischen Landern festgestellt werden.;;;;;;;;;;;x
NO_MIGRATIONS_FOUND3_TOOLTIP;(Select province to see details);(Selectionner une province pour voir les details);(Fur weitere Details, wahle eine Provinz);;;;;;;;;;;x
PROVINCE_VIEW_BUILD_ALL_TOOLTIP;(Click + CTRL to build in all provinces in state);(Clic + Ctrl pour construire dans toutes les provinces de l'Etat);(Klick + CTRL, um in allen Provinzen des Staates zu bauen);;;;;;;;;;;x
EMIGRATION_ENTRY_TOOLTIP;¡±R$NUM$¡±! to ¡±Y$PROV$¡±!;¡±R$NUM$¡±! vers ¡±Y$PROV$¡±!;¡±R$NUM$¡±! nach ¡±Y$PROV$¡±!;;;;;;;;;;;x
IMMIGRATION_ENTRY_TOOLTIP;¡±G$NUM$¡±! from ¡±Y$PROV$¡±!;¡±G$NUM$¡±! de ¡±Y$PROV$¡±!;¡±G$NUM$¡±! von ¡±Y$PROV$¡±!;;;;;;;;;;;x
CB_GENERATION_SPEED_BONUS_ON_COLONY_COMPETITION;Competing with ¡±Y$COUNTRY$¡±! for colonizing ¡±Y$REGION$¡±!, speed bonus ¡±Y$BONUS$¡±!.;Competition avec ¡±Y$COUNTRY$¡±! pour coloniser ¡±Y$REGION$¡±!, bonus de vitesse de ¡±Y$BONUS$¡±!.;Tretet gegen ¡±Y$COUNTRY$¡±! an, um ¡±Y$REGION$¡±! Zu kolonisieren, Geschwindigkeitsbonus ¡±Y$BONUS$¡±!.;;;;;;;;;;;x
CB_GENERATION_BONUS_TOOLTIP;The CB generation speed bonus ¡±Y$BONUS$¡±! between competing countries: ¡±Y$COUNTRIES$¡±!;Bonus de vitesse de generation des CB de ¡±Y$BONUS$¡±! entre les pays concurrents : ¡±Y$COUNTRIES$¡±!;Der CB Generationen-Geschwindigkeitsbonus ¡±Y$BONUS$¡±! bei einem Kampf zwischen: ¡±Y$COUNTRIES$¡±!;;;;;;;;;;;x
CB_GENERATION_BONUS_TROOPS_PRESENCE_TOOLTIP;(¡±Y$BONUS$¡±! for presence of opponents troops);(¡±Y$BONUS$¡±! du fait de la presence de troupes ennemies);(¡±Y$BONUS$¡±! fur die Anwesenheit gegnerischer Truppen);;;;;;;;;;;x
CB_GENERATION_BONUS_OPPONENT_TROOPS_PRESENCE;(¡±Y$BONUS$¡±! for ¡±Y$FOR$¡±! against ¡±Y$AGAINST$¡±! for presence of their troops);(¡±Y$BONUS$¡±! pour ¡±Y$FOR$¡±! contre ¡±Y$AGAINST$¡±! du fait de la presence de leurs troupes);(¡±Y$BONUS$¡±! fur ¡±Y$FOR$¡±! gegen ¡±Y$AGAINST$¡±! fur die Gegenwart ihrer Truppen);;;;;;;;;;;x
MODIFIER_CB_GENERATION_SPEED_MODIFIER;Casus Belli acquisition speed;Vitesse d'obtention des Casus Belli;Casus Belli Beschaffungsgeschwindigkeit;;;;;;;;;;;x
NOT_CONSTRUCTING_CASUS_BELLI_AGAINST;Not acquiring war justification against ;Pas d'obtention de Casus Belli contre ;Keine Kriegsrechtfertigung beschafft gegen:;;;;;;;;;;;x
MODIFIER_MOBILIZATION_IMPACT;Mobilization impact;Impact de la mobilisation;Mobilisationsauswirkung;;;;;;;;;;;x
MOBILIZATION_IMPACT_LIMIT_DESC;Mobilization impact ¡±Y$IMPACT$¡±! from ¡±Y$POLICY$¡±! war policy, limits the amount of mobilized units to ¡±Y$UNITS$¡±!.;L'impact sur la mobilisation de ¡±Y$IMPACT$¡±! de la politique de guerre ¡±Y$POLICY$¡±! limite le nombre d'unites mobilisees a ¡±Y$UNITS$¡±!.;Mobilisationsauswirkung ¡±Y$IMPACT$¡±! der ¡±Y$POLICY$¡±! Kriegsregelung, schrankt die Menge der mobilisierten Einheiten auf ¡±Y$UNITS$¡±! ein.;;;;;;;;;;;x
MOBILIZATION_IMPACT_LIMIT_DESC2;(Current amount of raised regiments: ¡±Y$CURR$¡±!, multiplied by ¡±Y$IMPACT$¡±!);(Nombre actuel de regiments leves ¡±Y$CURR$¡±! par ¡±Y$IMPACT$¡±!);(Gegenwartige Anzahl aufgestellter Regimente ¡±Y$CURR$¡±! by ¡±Y$IMPACT$¡±!);;;;;;;;;;;x
CONSTRUCTING_CASUS_BELLI_AGAINST;Acquiring war justification against ;Obtention d'un casus belli contre ;Beschaffung einer Kriegsrechtfertigung gegen:;;;;;;;;;;;x
TRIGGER_CB_CREATION_NOT_DISCOVERED;Not producing war justifications;Pas de production de CB;Kriegsrechtfertigungen werden nicht produziert;;;;;;;;;;;x
TRIGGER_CB_CREATION_DISCOVERED;Are trying to produce a war justification;Tentative de produire un CB;Versuchen, eine Kriegsrechtfertigung zu entwickeln;;;;;;;;;;;x
TRIGGER_CB_PROGRESS_LESS;War justification progress: ¡±Y$PERCENTAGE$¡±W;Progression de CB : ¡±Y$PERCENTAGE$¡±W;Fortschritt der Kriegsrechtfertigung: ¡±Y$PERCENTAGE$¡±W;;;;;;;;;;;x
TRIGGER_CB_PROGRESS_ATLEAST;War justification progress below: ¡±Y$PERCENTAGE$¡±W;Progression de CB en dessous de ¡±Y$PERCENTAGE$¡±W;Fortschritt der Kriegsrechtfertigung unter: ¡±Y$PERCENTAGE$¡±W;;;;;;;;;;;x
TRIGGER_IS_CONSTRUCTING_CB;Acquiring war justification for: ¡±Y$TYPE$¡±W;Obtention de CB pour ¡±Y$TYPE$¡±W;Beschaffung einer Kriegsrechtfertigung fur: ¡±Y$TYPE$¡±W;;;;;;;;;;;x
TRIGGER_IS_NOT_CONSTRUCTING_CB;Not acquiring war justification for: ¡±Y$TYPE$¡±W;Pas d'obtention de CB pour ¡±Y$TYPE$¡±W;Keine Beschaffung einer Kriegsrechtfertigung fur: ¡±Y$TYPE$¡±W;;;;;;;;;;;x
NEED_RELATION_LESS;Relations are too high, we need to be below ¡±Y$LIMIT$¡±W but are currently at ¡±Y$VAL$¡±W;Les relations sont trop bonnes, nous avons besoin d'etre en-dessous de ¡±Y$LIMIT$¡±W mais sommes a ¡±Y$VAL$¡±W;Die Beziehungen sind zu gut,  wir mussen unter ¡±Y$LIMIT$¡±W kommen, sind jedoch bei ¡±Y$VAL$¡±W;;;;;;;;;;;x
ALREADY_MAKING_CB;We are already preparing a justification for war with ¡±Y$TARGET$¡±W;Nous sommes deja en train de preparer un CB contre ¡±Y$TARGET$¡±W;Wir bereiten gerade eine Rechtfertigung fur einen Krieg mit ¡±Y$TARGET$¡±W vor;;;;;;;;;;;x
MAKE_CB_BUTTON;Justify war;Justifier la guerre;Krieg rechtfertigen;;;;;;;;;;;x
MAKE_CB_DESC;Produce a justification for war with them;Produire un CB pour une guerre contre eux;Entwickelt eine Rechtfertigung fur einen Krieg mit ihnen;;;;;;;;;;;x
MAKE_CBTITLE;Justify War;Justifier la guerre;Rechtfertigt den Krieg;;;;;;;;;;;x
MAPMODE_11;RGO output;Production Agricole et Miniere;RGO Ausgang;;;;;;;;;;;x
MAPMODE_12;Population density;Densite de population;Bevolkerungsdichte;;;;;;;;;;;x
MAPMODE_13;Nationality;Nationalite;Nationalitat;;;;;;;;;;;x
MAPMODE_14;Sphere of influence;Sphere d'influence;Einflussbereich;;;;;;;;;;;x
MAPMODE_15;Supply limit;Limite de ravitaillement;Vorratslimit;;;;;;;;;;;x
MAPMODE_16;Party loyalty;Loyaute partisane;Parteiloyalitat;;;;;;;;;;;x
MAPMODE_17;Ranking;Rang;Rangliste;;;;;;;;;;;x
MAPMODE_18;Migrations;Migrations;Abwanderung;;;;;;;;;;;x
MAPMODE_20;Relations;Relations;Beziehungen;;;;;;;;;;;x
WORLD_RANKING;World ranking:;Rang mondial :;Weltrangliste:;;;;;;;;;;;x
WORLD_RANKING_SECONDARY_POWER;¡±Y$COUNTRY$¡±W is a Secondary Power.;¡±Y$COUNTRY$¡±W est une puissance secondaire.;¡±Y$COUNTRY$¡±W ist eine zweirangige Macht.;;;;;;;;;;;x
POPULATION_DENSITY_AT_PROVINCE;Total population in ¡±Y$PROV$¡±W:;Population totale en ¡±Y$PROV$¡±W :;Gesamtbevolkerung in ¡±Y$PROV$¡±W:;;;;;;;;;;;x
NATIONALITY_MAJORITY_AT_PROVINCE;The national majority in ¡±Y$PROV$¡±W are:;La majorite nationale en ¡±Y$PROV$¡±W est :;Die nationale Mehrheit in ¡±Y$PROV$¡±W haben:;;;;;;;;;;;x
SPHERE_OF_INFL_GREAT_POWER;¡±Y$COUNTRY$¡±W is a Great Power.;¡±Y$COUNTRY$¡±W est une grande puissance.;¡±Y$COUNTRY$¡±W ist eine grose Macht.;;;;;;;;;;;x
SPHERE_OF_INFL_IS_IN_SPHERE;¡±Y$COUNTRY1$¡±W is in the sphere of ¡±Y$COUNTRY2$¡±W.;¡±Y$COUNTRY1$¡±W est dans la sphere de ¡±Y$COUNTRY2$¡±W.;¡±Y$COUNTRY1$¡±W befindet sich im Wirkungsbereich von ¡±Y$COUNTRY2$¡±W.;;;;;;;;;;;x
SPHERE_OF_INFL_IS_INFL_BY;¡±Y$COUNTRY$¡±W is influenced by:;¡±Y$COUNTRY$¡±W est influence par : ;¡±Y$COUNTRY$¡±W wird beeinflusst von:;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_DESC;Loyalty towards ¡±Y$PARTY$¡±W in ¡±Y$PROV$¡±W will be $OPERATOR$ ¡±Y$VALUE$¡±W.;La loyaute au ¡±Y$PARTY$¡±W en ¡±Y$PROV$¡±W sera de $OPERATOR$ ¡±Y$VALUE$¡±W.;Die Loyalitat gegenuber ¡±Y$PARTY$¡±W in ¡±Y$PROV$¡±W wird $OPERATOR$ ¡±Y$VALUE$¡±W sein.;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_OPERATOR_ADD;increased by;augmente de;erhoht um;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_OPERATOR_REM;decreased by;diminue de;gesunken um;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_OPERATOR_MUL;multiplied by;multiplie par;multipliziert um;;;;;;;;;;;x
PARTY_LOYALTY_EFFECT_OPERATOR_SET;set to;fixe a;gesetzt auf;;;;;;;;;;;x
PARTY_LOYALTY_DESC_HEADER;Party loyalty in ¡±Y$PROV$¡±W:;Loyaute du parti en ¡±Y$PROV$¡±W :;Parteiloyalitat in ¡±Y$PROV$¡±W:;;;;;;;;;;;x
PARTY_LOYALTY_DESC_NEUTRAL;Neutral;Neutre;Neutral;;;;;;;;;;;x
PARTY_POPULARITY;Party Popularity;Popularite du parti;Partei-Beliebtheit;;;;;;;;;;;x
PRICE_HISTORY_TIME_RANGE;Last $MONTHS$ months;Derniers $MONTHS$ mois;Letzte $MONTHS$ Monate;;;;;;;;;;;x
NATIONAL_FOCUS_PARTY_LOYALTY_DESC;Daily loyalty change by: ¡±Y$VAL$¡±W.;Loyaute evoluant de ¡±Y$VAL$¡±W par jour.;Tagliche Anderung der Loyalitat um: ¡±Y$VAL$¡±W.;;;;;;;;;;;x
PARTY_WITH_IDEOLOGY_NOT_EXIST;There is no active party with ¡±Y$IDEOLOGY$¡±W ideology.;Il n'y a pas de parti actif avec l'ideologie ¡±Y$IDEOLOGY$¡±W;Es gibt keine aktive Partei mit einer ¡±Y$IDEOLOGY$¡±W Weltanschauung.;;;;;;;;;;;x
NATIONAL_FOCUS_PARTY_LOYALTY_EFFECT;From national focus, daily change $VAL$ towards $PARTY$.;Par l'effet de la cause nationale, evolution quotidienne de $VAL$ envers $PARTY$.;Seitens des nationalen Fokus, tagliche Anderung $VAL$ in Richtung $PARTY$.;;;;;;;;;;;x
SUBSTATE_OF_NOCOLOR;Substate of;Sous-Etat de;Unterstaat von;;;;;;;;;;;x
SUBSTATE;Substate;Sous-Etat;Unterstaat ;;;;;;;;;;;x
SUBSTATE_JOIN_WAR_DESC;is a substate of ¡±Y$COUNTRY$¡±W and will always join it's wars.;est un sous-etat de ¡±Y$COUNTRY$¡±W et se joidra toujours a ses guerres.;ist ein Unterstaat von ¡±Y$COUNTRY$¡±W und wird immer an dessen Kriegen teilnehmen. ;;;;;;;;;;;x
IS_NOT_SUBSTATE_OF;Is NOT a substate of ;N'est pas un Sous-Etat de ;Ist KEIN Unterstaat von;;;;;;;;;;;x
IS_SUBSTATE_OF;Is a substate of ;Est un Sous-Etat de ;Ist ein Unterstaat von;;;;;;;;;;;x
IS_NOT_SUBSTATE;Is NOT a substate;N'est pas un Sous-Etat;Ist KEIN Unterstaat  ;;;;;;;;;;;x
IS_SUBSTATE;Is a substate;Est un Sous-Etat;Ist ein Unterstaat;;;;;;;;;;;x
ANY_SUBSTATE;Any substate of;Un Sous-Etat de;Irgendeinen Unterstaat von;;;;;;;;;;;x
acquire_substate_region;Acquire substate region;Acquerir une region comme Sous-Etat;Beschafft eine Unterstaatsregion;;;;;;;;;;;x
acquire_substate_region_desc;Acquire a region from enemy ¡±Ysubstate¡±W;Acquerir une region d'un ¡±YSous-Etat¡±W ennemi;Beschafft eine Region des Feindes ¡±Ysubstate¡±W;;;;;;;;;;;x
acquire_substate_region_short;Acquire $STATE$;Prendre $STATE$;$STATE$ erobern;;Adquirir $STATE$;;;;;;;;;x
acquire_substate_region_setup;Acquire $STATE$ from $RECIPIENT$;Prendre $STATE$ de $RECIPIENT$;$STATE$ von $RECIPIENT$ erobern.;;Adquirir $STATE$ de manos de $RECIPIENT$;;;;;;;;;x
become_independent;Become Independent;Devenir independant;Werdet unabhangig;;;;;;;;;;;x
become_independent_short;$ACTOR$ is released from $RECIPIENT$;$ACTOR$ est libere de $RECIPIENT$;$ACTOR$ wird von $RECIPIENT$ befreit;;;;;;;;;;;x
become_independent_setup;$ACTOR$ is released from $RECIPIENT$ and becomes independent.;$ACTOR$ est libere de $RECIPIENT$ et devient independant.;$ACTOR$ wird von $RECIPIENT$ befreit und wird unabhangig. ;;;;;;;;;;;x
#become_independent_desc;Become independent.;Devenir independant.;Werdet unabhangig.;;;;;;;;;;;x
make_puppet;Make puppet;Creer un pays satellite;Erschafft eine Marionette;;;;;;;;;;;x
make_puppet_short;$RECIPIENT$ becomes a puppet of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$;$RECIPIENT$ wird eine Marionette von $ACTOR$;;;;;;;;;;;x
make_puppet_setup;$RECIPIENT$ becomes a puppet of $ACTOR$;$RECIPIENT$ devient satellite de $ACTOR$;$RECIPIENT$ wird eine Marionette von $ACTOR$;;;;;;;;;;;x
make_puppet_desc;Become a puppet;Devenir un satellite;Werdet eine Marionette;;;;;;;;;;;x
RALLY_POINT_INFO;If you enable the ¡±Yrally point¡±! in this province, then all nearest units will head this way when recruiting is done.\n(See recruitment map mode for more details.);Si vous activez le ¡±Ypoint de ralliement¡±! dans cette province, toutes les unites proches s'y rendront des qu'elles seront recrutees.\n(Voir la carte de recrutement pour plus de details);Falls Ihr den ¡±Sammelpunkt¡±! In dieser Provinz aktiviert, werden sich alle Einheiten aus der Umgebung hierher bewegen, sobald die Rekrutierung abgeschlossen ist.\n(Weitere Details findest du im Rekrutierungs-Kartenmodus.);;;;;;;;;;;x
RALLY_POINT_ENABLE_INFO;Enable or Disable this province as a rally point.;Activer ou desactiver le point de ralliement de cette province.;Aktiviert oder Deaktiviert diese Provinz als Versammlungspunkt.;;;;;;;;;;;x
RALLY_POINT_MERGE_INFO;Enable or Disable units merging at destination.\n(Armies will merge up to the local supply limit.);Activer ou desactiver la fusion des unites a destination.\n(Les armees fusionneront jusqu'a la limite de ravitaillement locale);Aktiviert oder Deaktiviert Einheiten, die an dieser Stelle zusammengefuhrt werden.\n(Armeen kommen bis zum lokalen Vorratslimit zusammen.);;;;;;;;;;;x
RALLY_POINT_PROVINCE_INFO;$PROV$ is a ¡±Yrally point¡±!;$PROV$ est un ¡±Ypoint de ralliement¡±!;$PROV$ ist ein ¡±YSammelpunkt¡±!;;;;;;;;;;;x
RALLY_POINT_PROVINCE_MERGE_INFO;All recruited units will merge up to ¡±Y$LIMIT$¡±! when arrive here.;Toutes les unites recrutees fusionneront jusqu'a ¡±Y$LIMIT$¡±! quand elles arriveront ici.;Alle rekrutierten Einheiten werden bis zu einer Menge von ¡±Y$LIMIT$¡±! zusammengefuhrt, sobald sie ankommen.;;;;;;;;;;;x
CB_ALLOWED_MAKE_PUPPET;Make a Puppet;Creer un pays satellite;Erschafft eine Marionette;;;;;;;;;;x;
DIPLOMACY_NEGOTIATE_SUBSTATE;We are not allowed to negotiate with ¡±YSubstates¡±W;Nous ne sommes pas autorises a negocier avec les ¡±Ysous-etats¡±W;Uns ist es nicht gestattet, mit ¡±YUnterstaaten¡±W zu verhandeln;;;;;;;;;;;x
DIPLOMACY_NEGOTIATE_WE_SUBSTATE;We are not allowed to negotiate with countries if we are a ¡±YSubstate¡±W;Nous ne sommes pas autorises a negocier avec les autres pays si nous sommes un ¡±Ysous-etat¡±W;Falls wir ein ¡±YUnterstaat¡±W sind, ist es uns nicht gestattet, mit Landern zu verhandeln.;;;;;;;;;;;x
DECL_WAR_NO_SUBSTATE;We are not allowed to declare war against ¡±Ysubstates¡±W;Nous ne sommes pas autorises a declarer a la guerre aux ¡±Ysous-etats¡±W;Wir durfen ¡±YUnterstaaten¡±W nicht den Krieg erklaren.;;;;;;;;;;;x
DIPLO_WE_SUBSTATE;We are a substate of theirs;Nous sommes un de leurs sous-etats.;Wir sind ihr Unterstaat;;;;;;;;;;;x
DIPLO_THEY_SUBSTATE;They are a substate of our nation;Ils sont sous-etat de notre nation;Sie sind ein Unterstaat unserer Nation;;;;;;;;;;;x
SELECT_CB_CREATION_TYPE;Select the type of justification we want to manufacture;Selectionner le type de CB que vous voulez fabriquer;Wahlt die Art der Rechtfertigung, die wir anfertigen wollen;;;;;;;;;;;x
CB_CREATION_DETAIL;Manufacture a justification for declaring war with the ¡±Y$TYPE$¡±! war goal. This will take roughly ¡±Y$DAYS$¡±! days.\nIf we are detected early the maximum amount of infamy we can aquire is ¡±R$BADBOY$¡±!.;Fabriquer une justification pour declarer la guerre avec le Casus Belli ¡±Y$TYPE$¡±!. Cela prendra environ ¡±Y$DAYS$¡±! jours.\nSi nous sommes decouverts, la penalite d'infamie maximum que nous pourrions avoir serait de ¡±R$BADBOY$¡±!.;Fertigt eine Rechtfertigung an, um einen Krieg mit ¡±Y$TYPE$¡±! Kriegszielen erklaren zu konnen. Dies wird ungefahr ¡±Y$DAYS$¡±! Tage dauern.\nFalls wir fruhzeitig entlarvt werden, betragt die maximale Menge an Schande, die wir erhalten konnen, ¡±R$BADBOY$¡±!.;;;;;;;;;;;x
CB_MANUFACTURE_TECH;War justification efficiency;Efficacite de la justification de guerre;Effizienz der Kriegsrechtfertigung;;;;;;;;;;;x
CB_CREATE_TECH;War justification efficiency: $VAL$;Efficacite de la justification de guerre : $VAL$;Effizienz der Kriegsrechtfertigung: $VAL$;;;;;;;;;;;x
SUPPRESSION_TECH_DESC;Suppression efficiency: $VAL$;Efficacite de la repression : $VAL$;Unterdruckungseffizienz: $VAL$;;;;;;;;;;;x
CB_CREATION_TIME_DAYS;It will take roughly ¡±Y$DAYS$¡±! days to justify this war;Cela prendra environ ¡±Y$DAYS$¡±! jours pour justifier cette guerre;Es wird ungefahr ¡±Y$DAYS$¡±! brauchen, den Krieg zu rechtfertigen;;;;;;;;;;;x
CB_NOT_ON_PUPPETS;We can't justify war against ¡±Ypuppets¡±W and ¡±Ysubstates¡±W.;Nous ne pouvons pas justifier une guerre contre des ¡±Ysatellites¡±W ou des ¡±Ysous-etats¡±W.;Wir konnen keinen Krieg gegen ¡±YMarionetten¡±W and ¡±YUnterstaaten¡±W fuhren.;;;;;;;;;;;x
CB_NOT_ON_SPHERES;We can't justify war against a country that is in our sphere.;Nous ne pouvons justifier une guerre contre un pays appartenant a notre sphere.;Wir konnen keinen Krieg gegen ein Land rechtfertigen, das sich in unserem Wirkungsbereich befindet.;;;;;;;;;;;x
NO_WAR_JUSTIFICATION;We are missing a valid justification for declaring war on them.;Il nous manque une justification valide pour leur declarer la guerre.;Wir besitzen keine gultige Kriegsrechtfertigung, um einen Krieg erklaren zu konnen.;;;;;;;;;;;x
NOT_HOSTILE_BUILD;Not Hostile;Pas hostile;Nicht feindselig;;;;;;;;;;;x
VOTER_ISSUES;Voter Issues;Questions electorales;Wahlerprobleme;;;;;;;;;;;x
OL_VIEW_NATFOCUS;Toggles ¡±YNational Focus¡±W view;Active la vue ¡±YCause nationale¡±W;Schaltet die Ansicht zu ¡±YNationalem Fokus¡±W um;;;;;;;;;;;x
OL_VIEW_NATFOCUS_HEADER;National Focus;Cause nationale;Nationaler Fokus;;;;;;;;;;;x
OL_VIEW_NATFOCUS_TOOLTIP;National Focus (¡±Y$FOCUS$¡±!) in ¡±Y$STATE$¡±!;Cause nationale (¡±Y$FOCUS$¡±!) en ¡±Y$STATE$¡±!;Nationaler Fokus (¡±Y$FOCUS$¡±!) in ¡±Y$STATE$¡±!;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS;Toggles ¡±YRally Points¡±W view;Active la vue ¡±YPoints de ralliement¡±W;Schaltet die Ansicht zu ¡±YSammelpunkten¡±W um;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_HEADER;Rally Points;Points de ralliement;Sammelpunkte;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_TOOLTIP;All nearby recruited units will head towards ¡±Y$PROV$¡±!;Toutes les unites regroupees a proximite vont marcher sur ¡±Y$PROV$¡±!;Alle in der Nahe rekrutierten Einheiten werden sich Richtung ¡±Y$PROV$¡±! begeben;;;;;;;;;;;x
OL_VIEW_RALLYPOINTS_MERGE_TOOLTIP; and will try to merge up to ¡±Y$LIMIT$¡±! when arrive here.; et vont tenter de fusionner a concurrence de ¡±Y$LIMIT$¡±! quand elles y arriveront.;und werden zu einer Menge von ¡±Y$LIMIT$¡±! zusammengefuhrt, sobald sie ankommen.;;;;;;;;;;;x
OL_VIEW_MERGE_ON;¡±G(Merge ON)¡±!;¡±G(Fusion Act.)¡±!;¡±G(Zusammenfuhren ANSCHALTEN)¡±!;;;;;;;;;;;x
OL_VIEW_MERGE_OFF;¡±Y(Merge OFF)¡±!;¡±Y(Fusion Des.)¡±!;¡±Y(Zusammenfuhren AUSSCHALTEN)¡±!;;;;;;;;;;;x
OUR_CB_DETECTED_SETUP;When our war justification process is detected;Quand notre tentative de justification de guerre est detectee;Sobald unser Prozess der Kriegsrechtfertigung aufgedeckt wird;;;;;;;;;;;x
OUR_CB_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
OUR_CB_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
OUR_CB_DETECTED_2;Our attempt to justify war using;Notre tentative de justifier la guerre par;Unser Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
OUR_CB_DETECTED_3;¡±Y$CASUS$¡±! Casus Belli;le Casus Belli ¡±Y$CASUS$¡±!;mithilfe des ¡±Y$CASUS$¡±! Casus Belli;;;;;;;;;;;x
OUR_CB_DETECTED_4;against;contre;gegen;;;;;;;;;;;x
OUR_CB_DETECTED_5;$TARGET$;$TARGET$;$TARGET$;;$TARGET$;;;;;;;;;x
OUR_CB_DETECTED_6;was detected! This costs us ¡±R$BADBOY$¡±! infamy;a ete detectee ! Cela nous coute ¡±R$BADBOY$¡±! d'infamie.;wurde entlarvt. Dies kostet uns  ¡±R$BADBOY$¡±! Schande;;;;;;;;;;;x
OUR_CB_DETECTED_LOG;Our war justification process against $TARGET$ was detected.;Notre tentative de justification de guerre contre $TARGET$ a ete detectee.;Unser Prozess der Kriegsrechtfertigung gegen $TARGET$ wurde entlarvt.;;;;;;;;;;;x
OUR_CB_DETECTED_BTN1;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OUR_CB_DETECTED_BTN2;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
OUR_CB_DETECTED_BTN3;Goto;Voir;Gehe zu;Id? do;Ir alli;Andare;Ugras;Poejit na;;;;;;x
OUR_CB_DETECTED_MAP;*;*;*;*;*;*;*;;;;;;;x
CB_TOWARDS_US_DETECTED_SETUP;A war justification process against us is detected;Une tentative de justification de guerre contre nous est detectee;Ein Prozess der Kriegsrechtfertigung gegen uns wurde entlarvt.;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
CB_TOWARDS_US_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_2;An attempt to justify war using;Une tentative de justifier une guerre par le;Ein Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_3;¡±Y$CASUS$¡±! Casus Belli;Casus Belli ¡±Y$CASUS$¡±;mithilfe des ¡±Y$CASUS$¡±! Casus Belli;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_4;against us by;contre nous par;gegen uns, durch;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_5;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
CB_TOWARDS_US_DETECTED_6;was detected!;a ete detectee !;wurde entlarvt! ;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_LOG;A war justification process against us by $COUNTRY$ was detected;Une tentative de justifier une guerre contre nous par $COUNTRY$ a ete detectee;Ein Prozess der Kriegsrechtfertigung von $COUNTRY$ gegen uns wurde entlarvt.;;;;;;;;;;;x
CB_TOWARDS_US_DETECTED_BTN1;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
CB_TOWARDS_US_DETECTED_BTN2;OK;D'accord;OK;OK;OK;OK;Rendben;OK;;;;;;x
CB_TOWARDS_US_DETECTED_BTN3;Goto;Voir;Gehe zu;Id? do;Ir alli;Andare;Ugras;Poejit na;;;;;;x
CB_TOWARDS_US_DETECTED_MAP;*;*;*;*;*;*;*;;;;;;;x
OTHERS_CB_DETECTED_SETUP;A war justification process against someone is detected;A war justification process against someone is detected;Ein Prozess der Kriegsrechtfertigung gegen jemanden wurde entlarvt.;;;;;;;;;;;x
OTHERS_CB_DETECTED_HEADER;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;;;;;x
OTHERS_CB_DETECTED_1;War Justification;Justification de guerre;Kriegsrechtfertigung;;;;;;;;;;;x
OTHERS_CB_DETECTED_2;An attempt to justify war using;Une tentative de justifier une guerre par le;Ein Versuch, den Krieg zu rechtfertigen, ;;;;;;;;;;;x
OTHERS_CB_DETECTED_3;¡±Y$CASUS$¡±! Casus Belli;Casus Belli ¡±Y$CASUS$¡±;mithilfe des ¡±Y$CASUS$¡±! Casus Belli;;;;;;;;;;;x
OTHERS_CB_DETECTED_4;against $TARGET$ by;contre $TARGET$ par;gegen $TARGET$, durch;;;;;;;;;;;x
OTHERS_CB_DETECTED_5;$COUNTRY$;$COUNTRY$;$COUNTRY$;;$COUNTRY$;;;;;;;;;x
