tech_organization;Organization;Organisation;Organisation;;Organización;;;;;;;;;x;;;;
tech_organization_desc;This area concerns the internal development of the firms. Internal production procedures and business styles changed over time and cooperated with the changes in economic science.;Ce domaine concerne le développement interne des entreprises. Les procédures de production et les modes de vente ont chang?au fil du temps en accompagnant l'évolution des sciences économiques.;Dieser Bereich konzentriert sich auf die interne Entwicklung von Firmen. Die internen Produktionsverfahren und Geschäftsmodelle veränderten sich im Laufe der Zeit und wirkten mit der Evolution der Wirtschaftswissenschaften zusammen.;;Esta área se ocupa del desarrollo interno de las empresas. Los procedimientos internos de producción y los estilos de negocio cambiaron con el tiempo y cooperaron en los cambios de la ciencia económica.;;;;;;;;;x;;;;
guild_based_production;Guild-based Production;Production corporatiste;Zunftbasierte Produktion;;Produc. basada en gremios;;;;;;;;;x;;;;
guild_based_production_desc;Guild-based Production;Production corporatiste;Zunftbasierte Produktion;;Produc. basada en gremios;;;;;;;;;x;;;;
organized_factories;Organized Factories;Usines;Organisierte Fabriken;;Fábricas organizadas;;;;;;;;;x;;;;
organized_factories_desc;Organized Factories;Usines;Organisierte Fabriken;;Fábricas organizadas;;;;;;;;;x;;;;
work_classification;Work Classification;Classification du travail;Arbeitsklassifizierung;;Clasif. del trabajo;;;;;;;;;x;;;;
work_classification_desc;By classifying work tasks the organization of production was increased and made more efficient.;On a amélior?l'organisation de la production et on la rendit plus efficace en classifiant les tâches de travail.;Durch die Klassifizierung von Arbeitsaufgaben wurde die Produktionsorganisation verbessert und effizienter gestaltet.;;Mediante la clasificación de las tareas laborales se incrementaron la organización y la eficacia de la producción.;;;;;;;;;x;;;;
work_specialization;Work Specialization;Spécialisation du travail;Arbeitspezialisierung;;Especial. del trabajo;;;;;;;;;x;;;;
work_specialization_desc;By specializing workers and giving certain tasks to certain workers, tasks were done faster and with higher competence.;On a amélior?le rendement et la compétence des ouvriers en les spécialisant sur des tâches bien définies.;Durch die Spezialisierung von Arbeitern und die spezifische Arbeitszuteilung an bestimmte Arbeiter wurden Aufgaben schneller und kompetenter durchgeführt.;;Mediante los trabajadores especializados y la concesión de determinadas tareas a determinados trabajadores, aquellas se realizaban más rápido y con mayor nivel.;;;;;;;;;x;;;;
work_control_and_hierarchy;Work Control and Hierarchy;Hiérarchie et contrôle du travail;Arbeitskontrolle und -hierarchie;;Contr. trabajo y jerarquía;;;;;;;;;x;;;;
work_control_and_hierarchy_desc;By introducing work control and hierarchy, each worker’s tasks were supervised in a professional way and decisions on the production floor were made quickly and efficiently.;En instaurant un contrôle du travail et une hiérarchie, on peut superviser de manière professionnelle toutes les différentes tâches de travail et prendre ainsi des décisions rapides et efficaces en matière de production.;Durch die Einführung von Arbeitskontrolle und -hierarchie wurden die Aufgaben jedes Arbeiters professionell beaufsichtigt. Dadurch wurden Entscheidungen auf Produktionsebene schnell und effizient getroffen.;;Mediante la introducción del control del trabajo y la jerarquía, las tareas de cada trabajador eran supervisadas de una forma profesional y las decisiones de la planta de producción se tomaban rápida y eficazmente.;;;;;;;;;x;;;;
scientific_management;Scientific Management;Gestion scientifique;Wissenschaftliche Verwaltung;;Gestión científica;;;;;;;;;x;;;;
scientific_management_desc;Scientific Management;Gestion scientifique;Wissenschaftliche Verwaltung;;Gestión científica;;;;;;;;;x;;;;
sequence_planning;Sequence Planning;Planification des étapes de production;Sequenzplanung;;Planif. del orden;;;;;;;;;x;;;;
sequence_planning_desc;This meant going through every sequence in the production from buying resources to the selling of the finished goods and to measure them in time and money to make the chain of sequences as efficient as possible.;Cela revient ?étudier toutes les étapes de la production, de l'achat des matières premières ?la réalisation du produit fini, et ?en prendre les mesures en temps et en coût pour rendre la chaîne de production le plus efficace possible.;Dies bedeutete, jede Produktionssequenz vom Ressourceneinkauf bis zum Verkauf des fertigen Produkts durchzugehen, und sie zur höchstmöglichen Effizienz der Sequenzkette hinsichtlich Zeitdauer und Geldaufwand zu überprüfen.;;Significaba controlar cada paso en la producción, desde comprar recursos hasta la venta de los bienes acabados, y medirlo en tiempo y dinero para hacer toda la secuencia lo más eficiente posible.;;;;;;;;;x;;;;
inventory_planning;Inventory Planning;Planification des stocks;Inventarplanung;;Planif. inventario;;;;;;;;;x;;;;
inventory_planning_desc;This meant planning ahead for inventories, tools and machines and having secured funds for new purchases to retain the level of production.;Cela consiste ?planifier ?l'avance l'achat des stocks, des outils et des machines, pour mettre de côt?les fonds nécessaires et maintenir ainsi le niveau de production.;Dies bedeutete, zur Beibehaltung des Produktionsniveaus für Inventar, Werkzeuge und Maschinen im Voraus zu planen und Geldmittel für Neukäufe zu sichern.;;Esto implicaba planificar el inventario por adelantado, las herramientas y las máquinas, y tener fondos asegurados para nuevas adquisiciones, conservando as?el nivel de producción.;;;;;;;;;x;;;;
quality_assurance_procedure;Quality Assurance Procedure;Procédure du contrôle de qualit?Qualitätssicherungsverfahren;;Proced. garantía de calidad;;;;;;;;;x;;;;
quality_assurance_procedure_desc;This meant introducing a procedure to check that all products had the same and authorized level of quality.;Cela consiste ?établir une procédure de contrôle de conformit?de toute la production afin d'améliorer le niveau de qualit?;Dies bedeutete die Einführung eines Verfahrens zur Überprüfung, dass alle Produkte dem festgelegten Qualitätsstandard entsprachen.;;Esto implicaba introducir un procedimiento para comprobar que todos los productos tenían el mismo nivel autorizado de calidad.;;;;;;;;;x;;;;
time_saving_measures;Time-saving Measures;Optimisation du temps;Zeitsparmaßnahmen;;Medidas ahorro tiempo;;;;;;;;;x;;;;
time_saving_measures_desc;Time-saving Measures;Optimisation du temps;Zeitsparmaßnahmen;;Medidas ahorro tiempo;;;;;;;;;x;;;;
time_studies;Time Studies;Gestion du temps;Zeitstudien;;Estudios tiempo;;;;;;;;;x;;;;
time_studies_desc;This meant checking how much time each task took for different workers and then analysing how work could be sped up, either by changing the way a specific task was done or by moving tasks around in the sequence.;Cela consiste ?contrôler le temps que mettent les ouvriers ?réaliser les différentes tâches et ?analyser ces données pour trouver le moyen d'accélérer les processus en modifiant les procédures ou l'ordre d'exécution des différentes tâches.;Dies bedeutete, zu überprüfen, wie viel Zeit unterschiedliche Arbeiter für dieselbe Aufgabe benötigen, und die darauffolgende Analyse, wie die Arbeit entweder durch die Änderung des Arbeitsablaufs oder die Verschiebung der Aufgabe in der Sequenzkette beschleunigt werden konnte.;;Esto implicaba comprobar cuánto tiempo les llevaba a los trabajadores cada tarea, y luego analizar cómo podía acelerarse el trabajo, ya fuera cambiando la manera de hacer determinadas labores o su orden en la cadena.;;;;;;;;;x;;;;
time_clock;Time Clock;Pointeuse;Stechuhr;;Horarios;;;;;;;;;x;;;;
time_clock_desc;By setting up regulated work hours, the efficiency of the production increased. Workers could now work in shifts which further increased it. Though with the new regulation of work hours labourers left the old lifecycle of the farmers being awake from sunrise to sunset and it effected social life and increased tempo and stress.;;Durch die Einführung regulärer Arbeitszeiten wurde die Effizienz der Produktion gesteigert. Arbeiter konnten nun in Schichten arbeiten, was die Produktion weiter verbesserte. Durch diese neue Regulierung brachen Arbeiter aus dem traditionellen bäuerlichen Lebensstil aus, von Sonnenaufgang bis -untergang wach zu sein. Dies hatte Einfluss auf das Sozialleben, das gesellschaftliche Tempo und den Stress.;;Mediante el establecimiento de horarios regulados se increment?la eficacia de la producción. Ahora los trabajadores podían trabajar en turnos para aumentarla. Aunque la nueva regulación de los horarios caus?que los trabajadores dejaran el viejo ciclo vital de los granjeros (que estaban despiertos desde el amanecer hasta el ocaso), afect?a la vida social y aument?el ritmo y el estrés.;;;;;;;;;x;;;;
lighting;Lighting;Éclairage;Beleuchtung;;Alumbrado;;;;;;;;;x;;;;
lighting_desc;By setting up lighting in the factory building, the efficiency of the production increased. Workers could now work in nightshifts which further increased it.;On a augment?le rendement de la production en éclairant les usines. Ceci a permis de faire travailler les ouvriers en équipes de nuit.;Durch die Beleuchtung von Fabrikhallen konnte die Produktion weiter gesteigert werden. Arbeiter konnten nun in Nachtschichten arbeiten, was die Produktion weiter verbesserte.;;El establecimiento de alumbrado en las fábricas aument?la eficiencia de la producción. Ahora los trabajadores podían trabajar en turnos nocturnos para aumentarla.;;;;;;;;;x;;;;
management_strategy;Management Strategy;Stratégie de gestion;Verwaltungsstrategie;;Estrategia gestión;;;;;;;;;x;;;;
management_strategy_desc;Management Strategy;Stratégie de gestion;Verwaltungsstrategie;;Estrategia gestión;;;;;;;;;x;;;;
old_style_family_business;Old Style Family Business;Entreprises familiales ?l'ancienne;Traditioneller Familienbetrieb;;Negoc. famil. viejo estilo;;;;;;;;;x;;;;
old_style_family_business_desc;This style of business culture meant that the owners treated the business as a family shop or restaurant. The border between private and business was very unclear. The practice became very emotional and the owners would take much large risks for their business, but at the cost of professionalism.;;Diese Art von Betriebskultur bedeutete, dass die Eigentümer das Unternehmen wie ein Familiengeschäft oder -restaurant behandelten. Die Grenze zwischem Privatem und Geschäftlichem war sehr verschwommen. Oftmals gingen die Eigentümer große Risiken für ihre Unternehmen ein, was aber auf Kosten der Professionalität ging.;;Este estilo de cultura de negocio implicaba que los propietarios trataran el negocio como una tienda familiar o un restaurante. La frontera entre los privado y lo profesional era muy difusa. Su ejercicio se hizo muy sentimental, y los dueños corrían muchos riesgos en sus negocios, pero en detrimento de la profesionalidad.;;;;;;;;;x;;;;
anynomous_investor_business;Anynomous Investor Business;Entreprises d'investisseurs anonymes;Unternehmen mit anonymen Investoren;;Negocios de inversor anónimo;;;;;;;;;x;;;;
anynomous_investor_business_desc;This style of business culture meant that the owners treated the business as an investment. Ownership was not about producing and selling things. Instead the only reason for being the owner was to see the business ratios rise. This practice was professional, but lacked commitment and was intensely risk-aversive.;;Diese Art von Betriebskultur bedeutete, dass die Eigentümer das Unternehmen wie eine Investition behandelten. Es ging dabei nicht um die Herstellung von Produkten und deren Verkauf, sondern einzig und allein um die Steigerung der Umsatzzahlen. Diese Art der Geschäftsführung war zwar professionell, aber es fehlte ihr an Hingabe. Außerdem war sie extrem auf die Vermeidung von Risiken ausgerichtet.;;Este estilo de cultura de negocio implicaba que los dueños trataban el negocio como una inversión. La posesión no suponía producir y vender cosas. En vez de eso, la única razón para ser el propietario era ver crecer la proporción de negocio. Esta práctica era profesional, pero carecía de compromiso y no admitía ningún riesgo.;;;;;;;;;x;;;;
marketized_smallholder_business;Marketized Smallholder Business;Entreprise de petits actionnaires;Kleinaktionärsunternehmen;;Negocios minifundistas mercantilizados;;;;;;;;;x;;;;
marketized_smallholder_business_desc;This style of business culture meant that the owners were either foundations or household investors. This often meant a conservative but sound regime.;Avec ce style de culture d'entreprise, les actionnaires étaient en partie des gros investisseurs fortement impliqués, et en partie des petits investisseurs privés. Ce système était souvent conservateur mais plutôt sain.;Diese Art von Betriebskultur bedeutete, dass die Eigentümer entweder Stiftungen oder Kleininvestoren waren. Dies bedeutete oft eine konservative, aber stimmige Geschäftsführung.;;Este estilo de cultura de negocio significaba que los propietarios eran o bien fundaciones o bien inversores familiares. Con frecuencia implicaba un régimen conservador pero sólido.;;;;;;;;;x;;;;
organizational_development;Organizational Development;Développement organisationnel;Organisatorische Verwaltung;;Desarrollo de la organización;;;;;;;;;x;;;;
organizational_development_desc;Organizational Development;Développement organisationnel;Organisatorische Verwaltung;;Desarrollo de la organización;;;;;;;;;x;;;;
i_scientific_management;Scientific Management;Gestion scientifique;Wissenschaftliche Verwaltung;;Gestión científica;;;;;;;;;x;;;;
i_scientific_management_desc;A theory of production management developed by Frederick William Taylor in 1911 that asserted that worker productivity could be maximized by optimizing different tasks to those workers who are best able to perform those tasks. In combination with the provision of break times to workers to break the monotony of the daily work routine, Taylor’s theories of worker management and “fitting the worker to the job?would come to be embraced as a basic tenet to maintaining and expanding production. However, one limit to Taylorism was its emphasis of the worker as simply part of the production process and as the twentieth century evolved some commentators came to see Taylor’s approach to worker management as a cause of increased interest in labor unions and socialism among the working class;;Diese im Jahr 1911 von Frederick William Taylor entwickelte Theorie der Arbeiterverwaltung bestätigte, dass die Arbeitsproduktivität durch die Optimierung bestimmter Aufgaben für jene Arbeiter gesteigert werden konnte, die dafür am besten geeignet waren. Zusammen mit der Einführung von Arbeitspausen zur Unterbrechung der täglichen Arbeitsroutine wurden Taylors Theorien zur Arbeiterverwaltung und zum Einsatz des bestgeeigneten Arbeiters für eine bestimmte Aufgabe zu einem Grundsatz für die Beibehaltung und Steigerung der Produktionsleistung. Eine Einschränkung der taylorschen Gedanken bestand jedoch darin, dass er den Arbeiter lediglich als Teil des Produktionsvorgangs einstufte. Im Verlauf des zwanzigsten Jahrhunderts argumentierten einige Kritiker, Taylors Ansatz zur Arbeiterverwaltung sei ein Grund für das steigende Interesse in Gewerkschaften und sozialistische Gedankengut innerhalb der Arbeiterklasse.;;Una teoría sobre la gestión de la producción desarrollada por Frederick William Taylor en 1911 que afirmaba que era posible aumentar la productividad de los trabajadores asignando cada tarea al tipo de trabajador mejor cualificado para ella. Combinadas con la instauración de periodos de descanso para que los trabajadores pudieran romper la monotonía de la jornada laboral, las teorías de Taylor sobre gestión de la organización e idoneidad para el trabajo se convertirían en uno de los pilares básicos para el mantenimiento y la expansión de la producción. Sin embargo, el punto débil del taylorismo residía en su consideración del trabajador como una simple parte del proceso productivo y, en el transcurso del siglo XX, algunos estudiosos comenzaron a ver en él una de las causas del creciente interés de la clase trabajadora por el sindicalismo y el socialismo.;;;;;;;;;x;;;;
human_resource_development;Human Resource Development;Développement des ressources humaines;Entwicklung der menschlichen Arbeitskräfte;;Desarrollo de los recursos humanos;;;;;;;;;x;;;;
human_resource_development_desc;A theory of production management developed from the work of Elton Mayo based on research into productivity conducted at the Hawthorne Works in Chicago in the United States in the 1920s. Challenging the theories of Scientific Management, the Hawthorne Studies, and the interpretation of the data provided by Mayo, a more “human-centered?approach to worker management as the key to improved productivity was developed. By making workers feel they were a valued part of the production process and not simply “cogs in the machine?productivity would increase. While the analysis of the data was disputed by many researchers, the arguments gained influence as the twentieth century evolved;;Dies war eine von Elton Mayo entwickelte Theorie zur Produktionsverwaltung, die er auf seine Untersuchungen an den Hawthorne-Werken in Chicago in den 1920er Jahren stützte. Die Hawthorne-Studien stellten die Theorien der Wissenschaftlichen Verwaltung in Frage, da Mayos Interpretation der Daten zur Produktionssteigerung einen mehr auf den Menschen bezogenen Ansatz der Arbeiterverwaltung darstellte. Der Hauptgedanke hierbei war, die Produktion zu steigern, indem den Arbeitern das Gefühl gegeben wurde, dass sie ein wichtiger Teil des Produktionsvorgangs waren und nicht bloße Zahnräder in einer großen Maschine. Obwohl Mayos Datenanalyse von vielen Wissenschaftlern angefochten wurden, gewannen seine Argumente im Laufe des zwanzigsten Jahrhunderts immer mehr Einfluss.;;Una teoría sobre la gestión de la producción derivada de las investigaciones de Elton Mayo sobre la productividad, realizadas en la empresa Hawthorne Works de Chicago durante lo años 20. Frente a la gestión científica, los estudios de Mayo sobre Hawthorne defendían un enfoque 'más centrado en el ser humano' a la organización del trabajo, como clave para aumentar la productividad. Al hacer que los trabajadores se consideraran una parte valiosa del proceso productivo y no solo 'engranajes de la maquinaria' se podría aumentar la productividad. Aunque muchos investigadores cuestionaron la validez de los datos, esta teoría fue ganando influencia a medida que avanzaba el siglo.;;;;;;;;;x;;;;
aesthetics;Aesthetics;Arts;Ästhetik;;Estética;;;;;;;;;x;;;;
aesthetics_desc;This area involves the development and refinements in Literature, Art and Music.;Ce domaine concerne le développement et le perfectionnement de la littérature, des arts et de la musique.;Dieser Bereich bezieht sich auf die Entwicklung und Verfeinerung von Literatur, Kunst und Musik.;;Esta área implica el desarrollo y refinamiento de la Literatura, la Música y el Arte.;;;;;;;;;x;;;;
classicism_n_early_romanticism;Classicism & Early Romanticism;Classicisme et pr?romantisme ;Klassizismus & Frühromantik;;Clasicismo y romanticismo temprano;;;;;;;;;x;;;;
classicism_n_early_romanticism_desc;Classicism & Early Romanticism;Classicisme et pr?romantisme ;Klassizismus & Frühromantik;;Clasicismo y romanticismo temprano;;;;;;;;;x;;;;
romanticism;Romanticism;Romantisme;Romantik;;Romanticismo;;;;;;;;;x;;;;
romanticism_desc;Romanticism;Romantisme;Romantik;;Romanticismo;;;;;;;;;x;;;;
romanticist_literature;Romanticist Literature;Littérature romantique;Romantische Literatur;;Literatura romántica;;;;;;;;;x;;;;
romanticist_literature_desc;The romanticists finally broke with the classical demands on strictness and correctness. By celebrating and exploring human emotions and imagination, they set the path for future artistic movements in the 19th- and early 20th century. Expressing their emotional response to nature were, amongst others: William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Percy Bysshe Shelley and John Keats.;;Die Romantiker brachen endlich mit den klassischen Forderungen nach Strenge und Korrektheit. Durch die Zelebrierung und Erforschung der menschlichen Gefühle und Vorstellungen bereiteten sie zukünftigen Kunstanschauungen des neunzehnten und frühen zwanzigsten Jahrhunderts den Weg. Zu den Autoren, die ihre emotionale Reaktion auf die Natur zu Papier brachten, gehörten unter anderem William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Percy Bysshe Shelley und John Keats.;;Los románticos rompieron definitivamente con las exigencias clásicas sobre severidad y corrección. Mediante la celebración y exploración de las emociones humanas y la imaginación, establecieron el camino para los futuros movimientos artísticos del XIX y de primeros del XX. Entre quienes expresaron su respuesta emocional a la naturaleza estaban William Wordsworth, Samuel Taylor Coleridge, Lord Byron, Percy Bysshe Shelley y John Keats.;;;;;;;;;x;;;;
romanticist_art;Romanticist Art;Art romantique;Romantische Kunst;;Arte romántico;;;;;;;;;x;;;;
romanticist_art_desc;The romanticists finally broke with the classical demands on strictness and correctness. By celebrating and exploring human emotions and imagination, they set the path for future artistic movements in the 19th- and early 20th century. Great artists closely associated with Romanticism include J.M.W. Turner, Caspar David Friedrich, John Constable, and William Blake.;;Die Romantiker brachen endlich mit den klassischen Forderungen nach Strenge und Korrektheit. Durch die Zelebrierung und Erforschung der menschlichen Gefühle und Vorstellungen bereiteten sie zukünftigen Kunstanschauungen des neunzehnten und frühen zwanzigsten Jahrhunderts den Weg. Zu den großen Künstlern, die eng mit der Romantik in Verbindung gebracht werden, gehörten unter anderem J.M.W. Turner, Caspar David Friedrich, John Constable und William Blake.;;Los románticos rompieron definitivamente con las exigencias clásicas sobre severidad y corrección. Mediante la celebración y exploración de las emociones humanas y la imaginación, establecieron el camino para los futuros movimientos artísticos del XIX y de primeros del XX. Grandes artistas íntimamente ligados al Romanticismo fueron M.W. Turner, Caspar David Friedrich, John Constable y William Blake.;;;;;;;;;x;;;;
romanticist_music;Romanticist Music;Musique romantique;Romantische Musik;;Música romántica;;;;;;;;;x;;;;
romanticist_music_desc;The romanticists finally broke with the classical demands on strictness and correctness. By celebrating and exploring human emotions and imagination, they set the path for future artistic movements in the 19th- and early 20th century. Of the romanticist era a few composers stand out against the rest. Ludwig van Beethoven, Frederic Chopin and Franz Schubert were among those.;;Die Romantiker brachen endlich mit den klassischen Forderungen nach Strenge und Korrektheit. Durch die Zelebrierung und Erforschung der menschlichen Gefühle und Vorstellungen bereiteten sie zukünftigen Kunstanschauungen des neunzehnten und frühen zwanzigsten Jahrhunderts den Weg. Zu den wichtigsten Komponisten der Romantik gehörten Ludwig van Beethoven, Frederic Chopin und Franz Schubert.;;Los románticos rompieron definitivamente con las exigencias clásicas sobre severidad y corrección. Mediante la celebración y exploración de las emociones humanas y la imaginación, establecieron el camino para los futuros movimientos artísticos del XIX y de primeros del XX. En la época romántica, sólo unos pocos compositores destacaron por encima del resto. Ludwig van Beethoven, Frederic Chopin y Franz Schubert estuvieron entre ellos.;;;;;;;;;x;;;;
realism;Realism;Réalisme;Realismus;;Realismo;;;;;;;;;x;;;;
realism_desc;Realism;Réalisme;Realismus;;Realismo;;;;;;;;;x;;;;
realist_literature;Realist Literature;Littérature réaliste;Realistische Literatur;;Literatura realista;;;;;;;;;x;;;;
realist_literature_desc;The realists opposed the ever-present glorification and dramatisation in the arts. Their ambition was to portray the world naked, just as they saw it with their own eyes. With an unblurred vision and eye for each detail in their surroundings, they set their focus on the everyday life of the ordinary man.;;Die Realisten stellten sich gegen die allgegenwärtige Glorifizierung und Dramatisierung in den Künsten. Sie strebten danach, die Welt unverhüllt zu präsentieren, so wie sie ihnen selbst erschien. Mit klarem Blick und wachem Auge für jedes Detail in ihrer Umgebung konzentrierten sie sich auf das tägliche Leben des Durchschnittsmenschen.;;Los realistas se oponían a la omnipresente glorificación y dramatización de las artes. Su ambición era retratar el mundo desnudo, tan exactamente como lo veían con sus propios ojos. Con una visión precisa y atenta a cada detalle que les rodeaba, centraron su atención en la vida diaria del hombre corriente.;;;;;;;;;x;;;;
realist_art;Realist Art;Art réaliste;Realistische Kunst;;Arte realista;;;;;;;;;x;;;;
realist_art_desc;The realists opposed the ever-present glorification and dramatisation in the arts. Their ambition was to portray the world naked, just as they saw it with their own eyes. With an unblurred vision and eye for each detail in their surroundings, they set their focus on the everyday life of the ordinary man.;;Die Realisten stellten sich gegen die allgegenwärtige Glorifizierung und Dramatisierung in den Künsten. Sie strebten danach, die Welt unverhüllt zu präsentieren, so wie sie ihnen selbst erschien. Mit klarem Blick und wachem Auge für jedes Detail in ihrer Umgebung konzentrierten sie sich auf das tägliche Leben des Durchschnittsmenschen.;;Los realistas se oponían a la omnipresente glorificación y dramatización de las artes. Su ambición era retratar el mundo desnudo, tan exactamente como lo veían con sus propios ojos. Con una visión precisa y atenta a cada detalle que les rodeaba, centraron su atención en la vida diaria del hombre corriente.;;;;;;;;;x;;;;
realist_music;Realist Music;Musique réaliste;Realistische Musik;;Música realista;;;;;;;;;x;;;;
realist_music_desc;The realists opposed the ever-present glorification and dramatisation in the arts. Their ambition was to portray the world naked, just as they saw it with their own eyes. With an unblurred vision and eye for each detail in their surroundings, they set their focus on the everyday life of the ordinary man.;;Die Realisten stellten sich gegen die allgegenwärtige Glorifizierung und Dramatisierung in den Künsten. Sie strebten danach, die Welt unverhüllt zu präsentieren, so wie sie ihnen selbst erschien. Mit klarem Blick und wachem Auge für jedes Detail in ihrer Umgebung konzentrierten sie sich auf das tägliche Leben des Durchschnittsmenschen.;;Los realistas se oponían a la omnipresente glorificación y dramatización de las artes. Su ambición era retratar el mundo desnudo, tan exactamente como lo veían con sus propios ojos. Con una visión precisa y atenta a cada detalle que les rodeaba, centraron su atención en la vida diaria del hombre corriente.;;;;;;;;;x;;;;
impressionism;Impressionism;Impressionnisme;Impressionismus;;Impresionismo;;;;;;;;;x;;;;
impressionism_desc;Impressionism;Impressionnisme;Impressionismus;;Impresionismo;;;;;;;;;x;;;;
impressionist_literature;Impressionist Literature;Littérature impressionniste;Impressionistische Literatur;;Literatura impresionista;;;;;;;;;x;;;;
impressionist_literature_desc;The ambition of the impressionists was depicting the world not only as it was seen and known, but also as it was felt and experienced. This ambition led them to explore and extend the boundaries of their tools and traditions. Literary impressionism was manifested through mostly symbolic poetry, describing the world in vague, sometimes momentary words. Major writers were Paul Verlaine, Stéphane Mallarm? and in America T.S. Eliot and James Joyce.;;Das Ziel der Impressionisten war es, die Welt nicht nur so darzustellen, wie sie gesehen wurde und bekannt war, sondern auch, wie sie empfunden und erfahren wurde. Dieses Streben führte sie dazu, die Grenzen ihrer Mittel und Traditionen zu erforschen und auszuweiten. Der literarische Impressionismus manifestierte sich hauptsächlich durch Poesie, die die Welt in wagen, manchmal gar flüchtigen Worten beschrieb. Zu den bedeutendsten Autoren gehörten Paul Verlaine und Stéphane Mallarm?;La ambición de los impresionistas era describir el mundo no sólo como se veía y conocía, sino también como se sentía y experimentaba. Esta ambición los llev?a explorar y alargar los límites de sus herramientas y tradiciones. El impresionismo literario se manifestaba a través de la poesía simbólica, que describía el mundo con palabras vagas y a veces efímeras. Los principales escritores fueron Paul Verlaine, Stéphane Mallarm?y T.S.  Eliot y James Joyce en América.;;;;;;;;;x;;;;
impressionist_art;Impressionist Art;Art impressionniste;Impressionistische Kunst;;Arte impresionista;;;;;;;;;x;;;;
impressionist_art_desc;The ambition of the impressionists was depicting the world not only as it was seen and known, but also as it was felt and experienced. This ambition led them to explore and extend the boundaries of their tools and traditions. Claude Monet, Auguste Renoir, Alfred Sisley, and Frederic Bazille were among those that defined the era and made some deep impressions in the history of art.;;Das Ziel der Impressionisten war es, die Welt nicht nur so darzustellen, wie sie gesehen wurde und bekannt war, sondern auch, wie sie empfunden und erfahren wurde. Dieses Streben führte sie dazu, die Grenzen ihrer Mittel und Traditionen zu erforschen und auszuweiten. Zu den Künstlern, die diese künstlerische Phase definierten und sich einen Platz in der Kunstgeschichte sicherten, gehörten Claude Monet, Auguste Renoir, Alfred Sisley und Frederic Bazille.;;La ambición de los impresionistas era describir el mundo no sólo como se veía y conocía, sino también como se sentía y experimentaba. Esta ambición los llev?a explorar y alargar los límites de sus herramientas y tradiciones. Claude Monet, Auguste Renoir, Alfred Sisley y Frederic Bazille fueron algunos de los que definieron la época y dejaron huella en la historia del arte.;;;;;;;;;x;;;;
impressionist_music;Impressionist Music;Musique impressionniste;Impressionistische Musik;;Música impresionista;;;;;;;;;x;;;;
impressionist_music_desc;The ambition of the impressionists was depicting the world not only as it was seen and known, but also as it was felt and experienced. This ambition led them to explore and extend the boundaries of their tools and traditions. Claude Debussy was considered the ancestor of musical impressionism, but others like Maurice Ravel, Frederick Delius and Ottorino Respighi were major players in this revolt against the romantic ideals that had dominated music for so long.;;Das Ziel der Impressionisten war es, die Welt nicht nur so darzustellen, wie sie gesehen wurde und bekannt war, sondern auch, wie sie empfunden und erfahren wurde. Dieses Streben führte sie dazu, die Grenzen ihrer Mittel und Traditionen zu erforschen und auszuweiten. Claude Debussy wurde als Begründer des musikalischen Impressionismus angesehen, aber in dieser Revolte gegen die romantischen Ideale, die die Musik so lange dominiert hatten, spielten auch Maurice Ravel, Frederick Delius und Ottorino Respighi wichtige Rollen.;;La ambición de los impresionistas era describir el mundo no sólo como se veía y conocía, sino también como se sentía y experimentaba. Esta ambición los llev?a explorar y alargar los límites de sus herramientas y tradiciones. Claude Debussy fue considerado el antepasado del impresionismo musical, pero hubo otros grandes autores en esta rebelión contra los ideales románticos que habían dominado la música durante tanto tiempo, como Maurice Ravel, Frederick Delius y Ottorino Respighi.;;;;;;;;;x;;;;
expressionism;Expressionism;Expressionnisme;Expressionismus;;Expresionismo;;;;;;;;;x;;;;
expressionism_desc;Expressionism;Expressionnisme;Expressionismus;;Expresionismo;;;;;;;;;x;;;;
expressionist_literature;Expressionist Literature;Littérature expressionniste;Expressionistische Literatur;;Literatura expresionista;;;;;;;;;x;;;;
expressionist_literature_desc;The expressionists rushed to exploit the newly expanded boundaries of expression, and break some of their own. But unlike their predecessors, they did not wish to portray the physical world, but use it as a medium for expressing the emotions, and the soul, within.;Les expressionnistes se sont engouffrés dans cette nouvelle libert?d'expression. Mais, contrairement ?leurs prédécesseurs, ils ne cherchaient pas ?décrire le monde physique mais ?exprimer ?travers lui les émotions et l'âme.;Die Expressionisten nutzen die frisch erweiterten Grenzen der Ausdrucksformen rasch aus, und durchbrachen ihrerseits einige Limits. Im Gegensatz zu ihren Vorgängern wollten sie aber nicht die physische Welt darstellen, sondern sie vielmehr als Medium zum Ausdruck der ihr zu Grunde liegenden Emotionen und Seele benutzen.;;Los expresionistas se lanzaron a explotar los límites recién ensanchados de la expresión, y rompieron algunos propios. Pero, a diferencia de sus predecesores, no deseaban retratar el mundo físico, sino usarlo como medio para expresar sus emociones y el alma de su interior.;;;;;;;;;x;;;;
expressionist_art;Expressionist Art;Art expressionniste;Expressionistische Kunst;;Arte expresionista;;;;;;;;;x;;;;
